,image_path,question,answer,fact_link,fact
164,./data_v3/images/110500120220627131758.jpg,일정한 목적으로 쓴 글 덧붙여 묶은 물건은 뭐니,책,"ko.dbpedia/355,ko.dbpedia/356","['책', 'subject', '책']"
165,./data_v3/images/110101220220620153709.jpg,이미지 속 목관 악기의 음역은 몇이야,130,"ko.dbpedia/702,ko.dbpedia/705","['오보에', 'subject', '목관_악기']"
166,./data_v3/images/120100320220622155459.jpg,나비는 어떤 동물에 속할까,절지동물,ko.dbpedia/1414,"['나비', '문', '절지동물']"
167,./data_v3/images/110101620220620163353.jpg,트럼펫은 무슨 악기야,기명악기,ko.dbpedia/737,"['트럼펫', 'subject', '기명악기']"
168,./data_v3/images/120100420220622174359.jpg,잠자리는 무슨 부류에 속하니,잠자리목,ko.dbpedia/1623,"['잠자리', 'subject', '잠자리목']"
169,./data_v3/images/110101020220621114049.jpg,하프는 어느 나라를 상징하는 현명악기일까,아일랜드,"ko.dbpedia/763,ko.dbpedia/765","['하프', 'subject', '현명악기']:['하프', 'subject', '아일랜드의_상징']"
170,./data_v3/images/110101220220620152155.jpg,이미지 속의 건반 악기는 어떤 나라의 발명품이니,이탈리아,"ko.dbpedia/757,ko.dbpedia/758","['피아노', 'subject', '이탈리아의_발명품']:['피아노', 'subject', '건반_악기']"
171,./data_v3/images/110101620220620165443.jpg,트럼펫은 어떤 악기일까,금관 악기,ko.dbpedia/741,"['트럼펫', 'subject', '금관_악기']"
172,./data_v3/images/110100920220620180523.jpg,다수의 구멍 위에 입술을 놓고 공기를 불거나 빼면서 연주하는 관악기는 뭐야,하모니카,"ko.dbpedia/759,ko.dbpedia/760","['하모니카', 'subject', '하모니카']"
173,./data_v3/images/110100120220620141203.jpg,이미지 속 스코틀랜드의 발명품은 무엇일까,자전거,ko.dbpedia/9511,"['자전거', 'subject', '스코틀랜드의_발명품']"
174,./data_v3/images/110600120220622132715.jpg,이미지 속 미국의 발명품인 인형은 무엇이니,테디 베어,"ko.dbpedia/953,ko.dbpedia/956","['테디_베어', 'subject', '인형']:['테디_베어', 'subject', '미국의_발명품']"
175,./data_v3/images/110200820220621140329.jpg,소맥분에 설탕과 버터 등을 혼합하고 기름으로 튀긴 식품은 뭐야,도넛,"ko.dbpedia/520,ko.dbpedia/525","['도넛', 'subject', '도넛']"
176,./data_v3/images/110300120220621163350.jpg,서사라고도 불리는 것은 뭐야,책,"ko.dbpedia/355,ko.dbpedia/356","['책', 'subject', '책']"
177,./data_v3/images/110201020220621152923.jpg,이미지 속 사람 이름을 딴 음식은 뭐니,샌드위치,ko.dbpedia/545,"['샌드위치', 'subject', '사람_이름을_딴_음식']"
178,./data_v3/images/110100120220620133813.jpg,아코디언은 무슨 악기야,기명악기,ko.dbpedia/690,"['아코디언', 'subject', '기명악기']"
179,./data_v3/images/110100220220620145659.jpg,서아프리카에서 바니아라고 부른 현악기는 무엇일까,밴조,"ko.dbpedia/673,ko.dbpedia/674","['밴조', 'subject', '현악기']"
180,./data_v3/images/110200820220621135739.jpg,이미지 속의 미국 요리는 이름이 뭐야,도넛,ko.dbpedia/522,"['도넛', 'subject', '미국_요리']"
181,./data_v3/images/110400220220621142940.jpg,소화 활동에 필요한 도로 시설물의 명칭은 뭐니,소화전,"ko.dbpedia/312,ko.dbpedia/314","['소화전', 'subject', '도로_시설물']"
182,./data_v3/images/110200720220621132305.jpg,이미지 속 조리 기구는 무엇이지,오븐,ko.dbpedia/4070,"['오븐', 'subject', '조리_기구']"
183,./data_v3/images/120100320220622165656.jpg,나비는 무슨 동물에 해당해,절지동물,ko.dbpedia/1414,"['나비', '문', '절지동물']"
184,./data_v3/images/110200920220621150021.jpg,이미지 속 멕시코 요리는 어느 나라 요리일까,케이크,ko.dbpedia/570,"['케이크', 'subject', '멕시코_요리']"
185,./data_v3/images/120100420220622181928.jpg,잠자리는 어떤 동물에 포함될까,유시아강,ko.dbpedia/1628,"['잠자리', '아강', '유시아강']"
186,./data_v3/images/110100120220620135552.jpg,이미지 속 기명악기의 음역은 무엇에 따라 달라지니,배치,"ko.dbpedia/690,ko.dbpedia/692","['아코디언', 'subject', '기명악기']"
187,./data_v3/images/110400220220621140250.jpg,소화전은 무슨 설비야,소방 설비,ko.dbpedia/313,"['소화전', 'subject', '소방_설비']"
188,./data_v3/images/110101520220620184313.jpg,트롬본은 무슨 악기야,금관 악기,ko.dbpedia/747,"['트롬본', 'subject', '금관_악기']"
189,./data_v3/images/110200120220621135100.jpg,크림은 어떤 제품일까,유제품,ko.dbpedia/573,"['크림_(식품)', 'subject', '유제품']"
190,./data_v3/images/110100120220620140604.jpg,아코디언은 무슨 악기니,기명악기,ko.dbpedia/690,"['아코디언', 'subject', '기명악기']"
191,./data_v3/images/110201020220621155321.jpg,샌드위치는 유럽 어느 나라의 요리야,영국,ko.dbpedia/548,"['샌드위치', 'subject', '영국_요리']"
192,./data_v3/images/110100820220620162400.jpg,현명악기에 해당하는 건 뭘까,기타,ko.dbpedia/648,"['기타', 'subject', '현명악기']"
193,./data_v3/images/110101820220621134555.jpg,키보드는 무슨 악기야,건반 악기,ko.dbpedia/731,"['키보드_(악기)', 'subject', '건반_악기']"
194,./data_v3/images/110101320220620131558.jpg,피아노는 어떤 나라에서 발명된 악기야,이탈리아,ko.dbpedia/757,"['피아노', 'subject', '이탈리아의_발명품']"
195,./data_v3/images/110600120220622132420.jpg,테디 베어는 어느 나라의 발명품이야,미국,ko.dbpedia/956,"['테디_베어', 'subject', '미국의_발명품']"
196,./data_v3/images/110201020220621153206.jpg,이미지의 사람 이름을 딴 미국 음식은 뭐야,샌드위치,"ko.dbpedia/544,ko.dbpedia/545","['샌드위치', 'subject', '미국_요리']:['샌드위치', 'subject', '사람_이름을_딴_음식']"
197,./data_v3/images/120100420220622175606.jpg,잠자리는 무슨 동물에 속할까,절지동물,ko.dbpedia/1627,"['잠자리', '문', '절지동물']"
198,./data_v3/images/110101320220620112637.jpg,사람은 무엇에 해당하는 동물이야,수아강,ko.dbpedia/3472,"['사람', '아강', '수아강']"
199,./data_v3/images/120100320220622162748.jpg,나비는 무슨 동물이야,절지동물,ko.dbpedia/1414,"['나비', '문', '절지동물']"
200,./data_v3/images/110200320220621155323.jpg,미국 요리에 속하는 샌드위치는 뭐야,햄버거,"ko.dbpedia/596,ko.dbpedia/598","['햄버거', 'subject', '미국_요리']:['햄버거', 'subject', '샌드위치']"
201,./data_v3/images/110101720220620181134.jpg,바이올린은 무슨 악기니,현명악기,ko.dbpedia/670,"['바이올린', 'subject', '현명악기']"
202,./data_v3/images/110101720220620174011.jpg,이미지 속 현악기의 음역은 몇일까,135,"ko.dbpedia/671,ko.dbpedia/672","['바이올린', 'subject', '현악기']"
203,./data_v3/images/110200820220621140236.jpg,이미지 안에 도넛 종류의 음식은 어디에 속하니,빵,"ko.dbpedia/525,ko.dbpedia/526","['도넛', 'subject', '도넛']:['도넛', 'subject', '빵']"
204,./data_v3/images/110101320220620130455.jpg,피아노는 무슨 악기니,현명악기,ko.dbpedia/755,"['피아노', 'subject', '현명악기']"
205,./data_v3/images/120100420220622173038.jpg,이미지 속 살아있는 화석은 뭐야,잠자리,ko.dbpedia/1622,"['잠자리', 'subject', '살아있는_화석']"
206,./data_v3/images/110101020220620165253.jpg,하프는 무슨 악기니,현악기,ko.dbpedia/764,"['하프', 'subject', '현악기']"
207,./data_v3/images/120100220220624114326.jpg,이미지 속 꿀벌상과인 생물은 어디에 속해,벌목,"ko.dbpedia/1543,ko.dbpedia/1548","['벌_(곤충)', 'subject', '벌목']:['벌_(곤충)', '상과', '꿀벌상과']"
208,./data_v3/images/110100820220620133605.jpg,이미지 속 현명악기는 음역이 몇이야,130,"ko.dbpedia/648,ko.dbpedia/650","['기타', 'subject', '현명악기']"
209,./data_v3/images/110200220220621145643.jpg,과카몰레는 어떤 나라의 요리야,멕시코,ko.dbpedia/519,"['과카몰레', 'subject', '멕시코_요리']"
210,./data_v3/images/120100220220624115642.jpg,벌은 무슨 동물이야,절지동물,ko.dbpedia/1547,"['벌_(곤충)', '문', '절지동물']"
211,./data_v3/images/120100420220622175238.jpg,잠자리목에 속하는 곤충의 총칭은 뭐야,잠자리,"ko.dbpedia/1620,ko.dbpedia/1624","['잠자리', '강', '곤충']"
212,./data_v3/images/110100620220621105408.jpg,플루트는 무슨 악기야,목관 악기,ko.dbpedia/750,"['플루트', 'subject', '목관_악기']"
213,./data_v3/images/110101720220620182639.jpg,이미지 속 현명악기는 음역이 몇이야,135,"ko.dbpedia/670,ko.dbpedia/672","['바이올린', 'subject', '현명악기']"
214,./data_v3/images/120100120220622135849.jpg,개미는 무슨 동물일까,절지동물,ko.dbpedia/1368,"['개미', '문', '절지동물']"
215,./data_v3/images/110100720220620112407.jpg,이미지 속 금관 악기의 음역은 몇이야,130,"ko.dbpedia/769,ko.dbpedia/773","['호른', 'subject', '금관_악기']"
216,./data_v3/images/120100320220622163430.jpg,이미지 속 곤충은 무엇에 해당하지,절지동물,ko.dbpedia/1414,"['나비', '문', '절지동물']"
217,./data_v3/images/110100120220620140334.jpg,이미지 속 기명악기는 뭐야,아코디언,ko.dbpedia/690,"['아코디언', 'subject', '기명악기']"
218,./data_v3/images/110200220220621144956.jpg,이미지 속 멕시코 요리는 뭐야,과카몰레,ko.dbpedia/519,"['과카몰레', 'subject', '멕시코_요리']"
219,./data_v3/images/110100520220620162411.jpg,이미지 속 타악기는 뭐야,드럼 세트,ko.dbpedia/654,"['드럼_세트', 'subject', '타악기']"
220,./data_v3/images/120100120220622143900.jpg,개미는 어떤 동물이야,절지동물,ko.dbpedia/1368,"['개미', '문', '절지동물']"
221,./data_v3/images/110101120220621103844.jpg,마라카스는 무슨 악기야,타악기,ko.dbpedia/660,"['마라카스', 'subject', '타악기']"
222,./data_v3/images/110101320220620114153.jpg,고양이는 무슨 부류에 속해 있니,포유류,ko.dbpedia/3255,"['고양이', '강', '포유류']"
223,./data_v3/images/110200520220621165759.jpg,피자는 어느 나라에서 만든 요리일까,이탈리아,ko.dbpedia/582,"['피자', 'subject', '이탈리아_요리']"
224,./data_v3/images/110200520220621172506.jpg,이미지 속 이탈리아 요리는 뭐야,피자,ko.dbpedia/582,"['피자', 'subject', '이탈리아_요리']"
225,./data_v3/images/110600120220622133733.jpg,테디 베어는 어느 나라 발명품이야,미국,ko.dbpedia/956,"['테디_베어', 'subject', '미국의_발명품']"
226,./data_v3/images/110200820220621142419.jpg,소맥분에 설탕과 버터와 알 등을 혼합하고 기름으로 튀긴 식품은 뭐야,도넛,"ko.dbpedia/520,ko.dbpedia/525","['도넛', 'subject', '도넛']"
227,./data_v3/images/110600120220622132255.jpg,전통적인 형태의 봉제 인형은 뭐야,테디 베어,"ko.dbpedia/952,ko.dbpedia/953","['테디_베어', 'subject', '인형']"
228,./data_v3/images/110200420220621164536.jpg,이미지 안의 샌드위치 종류인 음식 이름은 뭘까,핫도그,ko.dbpedia/591,"['핫도그', 'subject', '샌드위치']"
229,./data_v3/images/110100520220620163546.jpg,드럼 세트는 무슨 악기니,망명악기,ko.dbpedia/655,"['드럼_세트', 'subject', '막명악기']"
230,./data_v3/images/120100220220622153445.jpg,벌목에 속하는 수컷 벌은 언제 등장할까,번식기,"ko.dbpedia/1540,ko.dbpedia/1543","['벌_(곤충)', 'subject', '벌목']"
231,./data_v3/images/120100320220622164013.jpg,이미지 속 곤충은 뭐야,나비,ko.dbpedia/1411,"['나비', '강', '곤충']"
232,./data_v3/images/110100120220620112135.jpg,드럼 세트는 무슨 악기에 속하니,타악기,ko.dbpedia/654,"['드럼_세트', 'subject', '타악기']"
233,./data_v3/images/110200220220621145411.jpg,과카몰레는 어느 나라 요리야,멕시코,ko.dbpedia/519,"['과카몰레', 'subject', '멕시코_요리']"
234,./data_v3/images/110200920220621150157.jpg,이미지 속 중국 요리에 속하는 건 무엇일까,케이크,ko.dbpedia/571,"['케이크', 'subject', '중국_요리']"
235,./data_v3/images/110500220220622143408.jpg,사람이나 물건이 드나들 수 있도록 벽을 터놓은 건축물은 뭐야,문,"ko.dbpedia/106,ko.dbpedia/109","['문', 'subject', '건축물']"
236,./data_v3/images/110100520220620162730.jpg,드럼은 무슨 악기에 속하니,타악기,ko.dbpedia/654,"['드럼_세트', 'subject', '타악기']"
237,./data_v3/images/110101620220620162045.jpg,트럼펫은 무슨 악기야,기명악기,ko.dbpedia/737,"['트럼펫', 'subject', '기명악기']"
238,./data_v3/images/110100720220620155115.jpg,이미지 속 기명악기의 음역은 몇이야,130,"ko.dbpedia/772,ko.dbpedia/773","['호른', 'subject', '기명악기']"
239,./data_v3/images/110100720220620113254.jpg,호른은 무슨 모양의 금관 악기일까,나팔꽃,"ko.dbpedia/767,ko.dbpedia/769","['호른', 'subject', '금관_악기']"
240,./data_v3/images/110200320220621160731.jpg,이미지 속 미국의 길거리 음식은 뭐야,햄버거,"ko.dbpedia/595,ko.dbpedia/596","['햄버거', 'subject', '길거리_음식']:['햄버거', 'subject', '미국_요리']"
241,./data_v3/images/110201020220621155406.jpg,이미지 속 영국 요리는 뭐야,샌드위치,ko.dbpedia/548,"['샌드위치', 'subject', '영국_요리']"
242,./data_v3/images/110200820220621141336.jpg,이미지 속 미국 요리는 뭘까,도넛,ko.dbpedia/522,"['도넛', 'subject', '미국_요리']"
243,./data_v3/images/110101820220621113007.jpg,키보드는 어떤 악기에 해당할까,건반 악기,ko.dbpedia/731,"['키보드_(악기)', 'subject', '건반_악기']"
244,./data_v3/images/110101520220620184132.jpg,이미지 안 트롬본은 무슨 악기니,기명악기,ko.dbpedia/744,"['트롬본', 'subject', '기명악기']"
245,./data_v3/images/110200920220621150227.jpg,이미지 속 프랑스 후식은 무엇이니,케이크,"ko.dbpedia/567,ko.dbpedia/568","['케이크', 'subject', '후식']:['케이크', 'subject', '프랑스_요리']"
246,./data_v3/images/110200520220621170122.jpg,피자는 어느 나라 요리일까,이탈리아,ko.dbpedia/582,"['피자', 'subject', '이탈리아_요리']"
247,./data_v3/images/110200120220621142411.jpg,우유에서 지방질이 높은 성분을 뽑아낸 유제품은 뭐야,크림,"ko.dbpedia/572,ko.dbpedia/573","['크림_(식품)', 'subject', '유제품']"
248,./data_v3/images/110400220220621144528.jpg,이미지 속 도로 시설물은 뭐야,소화전,ko.dbpedia/314,"['소화전', 'subject', '도로_시설물']"
249,./data_v3/images/110200920220621151443.jpg,달걀과 밀가루 그리고 설탕을 주재료로 하여 구운 디저트는 뭐야,케이크,"ko.dbpedia/565,ko.dbpedia/569","['케이크', 'subject', '케이크']"
250,./data_v3/images/110400220220621140509.jpg,소방차는 어떤 자동차야,긴급자동차,ko.dbpedia/9481,"['소방차', 'subject', '긴급자동차']"
251,./data_v3/images/120100220220624115019.jpg,이미지 속 절지동물은 어디에 속해,벌아목,"ko.dbpedia/1547,ko.dbpedia/1550","['벌_(곤충)', '문', '절지동물']:['벌_(곤충)', '아목', '벌아목']"
252,./data_v3/images/110101420220620133959.jpg,드럼 세트는 무슨 언어의 외래어일까,영어,ko.dbpedia/653,"['드럼_세트', 'subject', '영어계_외래어']"
253,./data_v3/images/110101820220622105500.jpg,이미지 속 전자 악기는 뭐니,신시사이저,ko.dbpedia/9584,"['신시사이저', 'subject', '전자_악기']"
254,./data_v3/images/110500120220622133253.jpg,문은 어디에 만드는 건축물이니,벽,"ko.dbpedia/106,ko.dbpedia/109","['문', 'subject', '건축물']"
255,./data_v3/images/110200520220621175912.jpg,이미지 속 이탈리아 요리는 뭐야,피자,ko.dbpedia/582,"['피자', 'subject', '이탈리아_요리']"
256,./data_v3/images/110200320220621153849.jpg,이미지 속 햄버거는 어느 나라 요리야,독일,ko.dbpedia/597,"['햄버거', 'subject', '독일_요리']"
257,./data_v3/images/120100120220622145231.jpg,개미는 무엇에 속하는 동물일까,절지동물,ko.dbpedia/1368,"['개미', '문', '절지동물']"
258,./data_v3/images/110300120220621161814.jpg,고양이는 무엇에 속하는 동물이니,척삭동물,ko.dbpedia/3258,"['고양이', '문', '척삭동물']"
259,./data_v3/images/110500220220622143957.jpg,이미지 속에 있는 문은 무엇에 해당하니,건축물,ko.dbpedia/109,"['문', 'subject', '건축물']"
260,./data_v3/images/120100220220624113059.jpg,이미지 속 벌목에 속한 곤충은 뭘까,벌,ko.dbpedia/1543,"['벌_(곤충)', 'subject', '벌목']"
